Content,cleaned_content,label,label_name
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=,authentication failure logname uid euid tty ruser rhost,1,Anomaly
Couldn't authenticate user,couldn t authenticate user,0,Normal
