cleaned_log,label,source
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
did not receive identification string from ip_addr,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
failed password for root from ip_addr port port_num ssh,1,Linux
received disconnect from ip_addr bye bye preauth,0,Linux
reverse mapping checking getaddrinfo for hostnamehostname mx ip_addr failed possible break in attempt,1,Linux
pam_unix sshd auth authentication failure logname uid euid tty ssh ruser rhost ip_addr user root,1,Linux
